<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
16517_090101_130416,D,20090119,000000,3.0000000,3.0000000,2.0000000,2.0000000,169.000
16517_090101_130416,D,20090123,000000,2.2000000,2.2000000,2.2000000,2.2000000,100
16517_090101_130416,D,20090209,000000,2.7000000,2.7000000,2.1000000,2.1000000,200
16517_090101_130416,D,20090210,000000,2.3000000,2.3000000,2.0030000,2.0030000,2.500
16517_090101_130416,D,20090302,000000,2.7960000,2.7960000,2.7960000,2.7960000,100
16517_090101_130416,D,20090304,000000,2.8500000,2.8500000,2.8500000,2.8500000,1.000
16517_090101_130416,D,20090313,000000,2.0020000,2.0020000,2.0010000,2.0010000,2.500
16517_090101_130416,D,20090317,000000,2.1500000,2.7770000,2.1500000,2.1500000,7.200
16517_090101_130416,D,20090320,000000,2.0010000,2.2600000,1.2900000,2.2600000,3.400
16517_090101_130416,D,20090323,000000,1.8880000,1.8880000,1.8880000,1.8880000,100
16517_090101_130416,D,20090409,000000,2.6410000,2.6430000,2.2470000,2.6100000,9.700
16517_090101_130416,D,20090410,000000,3.0000000,3.0100000,3.0000000,3.0100000,200
16517_090101_130416,D,20090413,000000,3.0200000,3.0200000,3.0200000,3.0200000,400
16517_090101_130416,D,20090414,000000,3.0500000,3.0730000,2.8000000,2.8050000,10.000
16517_090101_130416,D,20090415,000000,2.6990000,2.8010000,2.6990000,2.8000000,1.200
16517_090101_130416,D,20090417,000000,3.2990000,3.2990000,3.2990000,3.2990000,400
16517_090101_130416,D,20090420,000000,3.0000000,3.0000000,2.8000000,2.8000000,2.400
16517_090101_130416,D,20090520,000000,3.0000000,3.2790000,1.8060000,2.7660000,16.100
16517_090101_130416,D,20090521,000000,2.1600000,2.6330000,2.1600000,2.5990000,1.500
16517_090101_130416,D,20090522,000000,2.7500000,2.9660000,2.4000000,2.5470000,700
16517_090101_130416,D,20090525,000000,2.6500000,2.6500000,2.2330000,2.6500000,1.100
16517_090101_130416,D,20090526,000000,2.5000000,2.5000000,2.5000000,2.5000000,200
16517_090101_130416,D,20090529,000000,2.6000000,2.6000000,2.5470000,2.5470000,1.200
16517_090101_130416,D,20090602,000000,2.5500000,2.7500000,2.5500000,2.7500000,400
