<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
19095_090101_130416,D,20090114,000000,7.9000000,7.9000000,7.8000000,7.8000000,200
19095_090101_130416,D,20090119,000000,7.0000000,7.0000000,7.0000000,7.0000000,1.400
19095_090101_130416,D,20090127,000000,7.5010000,7.5010000,7.5000000,7.5000000,1.600
19095_090101_130416,D,20090128,000000,7.7500000,7.7500000,7.7500000,7.7500000,1.200
19095_090101_130416,D,20090129,000000,9.7950000,9.7950000,9.7950000,9.7950000,100
19095_090101_130416,D,20090203,000000,7.5010000,7.5010000,7.5010000,7.5010000,600
19095_090101_130416,D,20090204,000000,7.9990000,8.0000000,7.5000000,7.5000000,500
19095_090101_130416,D,20090210,000000,7.9990000,7.9990000,7.3000000,7.9990000,1.800
19095_090101_130416,D,20090216,000000,7.5000000,7.5000000,7.5000000,7.5000000,10.100
19095_090101_130416,D,20090217,000000,7.7000000,7.7000000,7.7000000,7.7000000,100
19095_090101_130416,D,20090219,000000,7.9990000,8.0000000,7.9990000,8.0000000,4.900
19095_090101_130416,D,20090225,000000,7.2000000,7.2000000,7.2000000,7.2000000,2.400
19095_090101_130416,D,20090226,000000,7.1010000,7.1010000,7.0100000,7.0100000,206.500
19095_090101_130416,D,20090227,000000,7.5000000,7.5000000,7.1500000,7.1500000,2.300
19095_090101_130416,D,20090302,000000,7.8970000,7.8970000,7.8970000,7.8970000,100
19095_090101_130416,D,20090304,000000,7.0000000,7.9000000,5.8020000,6.8510000,44.700
19095_090101_130416,D,20090305,000000,6.0000000,7.0000000,6.0000000,7.0000000,1.100
19095_090101_130416,D,20090306,000000,7.2000000,7.2000000,7.2000000,7.2000000,100
19095_090101_130416,D,20090310,000000,8.9990000,8.9990000,8.9990000,8.9990000,100
19095_090101_130416,D,20090313,000000,7.0000000,7.1000000,7.0000000,7.1000000,200
19095_090101_130416,D,20090317,000000,6.5000000,7.0000000,6.5000000,6.7000000,800
19095_090101_130416,D,20090318,000000,6.0030000,6.0030000,6.0030000,6.0030000,100
19095_090101_130416,D,20090319,000000,6.9990000,7.0000000,5.5020000,6.0000000,12.200
19095_090101_130416,D,20090320,000000,6.2500000,7.0000000,6.2500000,7.0000000,10.700
19095_090101_130416,D,20090331,000000,7.0000000,7.0000000,6.4000000,6.6000000,700
19095_090101_130416,D,20090406,000000,7.0000000,7.0000000,7.0000000,7.0000000,1.100
19095_090101_130416,D,20090407,000000,7.0000000,7.0000000,7.0000000,7.0000000,100
19095_090101_130416,D,20090414,000000,7.0000000,7.0000000,7.0000000,7.0000000,6.600
19095_090101_130416,D,20090416,000000,7.0000000,7.0000000,7.0000000,7.0000000,2.000
19095_090101_130416,D,20090420,000000,7.0000000,7.0000000,5.5590000,7.0000000,600
19095_090101_130416,D,20090422,000000,5.6070000,5.6070000,5.6060000,5.6060000,200
19095_090101_130416,D,20090423,000000,6.9970000,7.0000000,6.9970000,7.0000000,500
19095_090101_130416,D,20090427,000000,5.7500000,6.9990000,5.5550000,6.9990000,10.000
19095_090101_130416,D,20090430,000000,7.0000000,7.0000000,6.9000000,6.9000000,6.800
19095_090101_130416,D,20090504,000000,6.9000000,6.9000000,6.9000000,6.9000000,500
19095_090101_130416,D,20090506,000000,6.9000000,6.9000000,6.5000000,6.7500000,2.800
19095_090101_130416,D,20090507,000000,6.0000000,6.9000000,6.0000000,6.9000000,19.500
19095_090101_130416,D,20090508,000000,6.9000000,6.9000000,6.8000000,6.9000000,27.100
19095_090101_130416,D,20090512,000000,6.9000000,6.9000000,6.9000000,6.9000000,300
19095_090101_130416,D,20090513,000000,6.9000000,6.9000000,6.9000000,6.9000000,1.900
19095_090101_130416,D,20090514,000000,6.5000000,6.5000000,6.5000000,6.5000000,100
19095_090101_130416,D,20090518,000000,6.9000000,6.9000000,6.5000000,6.5000000,2.100
19095_090101_130416,D,20090519,000000,6.9000000,6.9000000,6.9000000,6.9000000,1.400
19095_090101_130416,D,20090520,000000,6.9000000,6.9000000,6.9000000,6.9000000,100
19095_090101_130416,D,20090521,000000,6.9000000,6.9000000,6.9000000,6.9000000,50.000
19095_090101_130416,D,20090522,000000,6.9000000,6.9000000,6.9000000,6.9000000,7.100
19095_090101_130416,D,20090527,000000,6.2000000,6.8990000,6.2000000,6.8990000,3.900
19095_090101_130416,D,20090529,000000,6.9000000,6.9000000,6.4900000,6.4910000,600
19095_090101_130416,D,20090601,000000,6.9000000,6.9000000,6.5000000,6.8990000,204.900
19095_090101_130416,D,20090602,000000,6.8990000,6.8990000,6.8900000,6.8900000,300
19095_090101_130416,D,20090603,000000,6.8900000,6.8900000,6.8900000,6.8900000,100
19095_090101_130416,D,20090604,000000,6.5020000,6.5020000,6.5000000,6.5000000,1.300
19095_090101_130416,D,20090605,000000,6.5990000,6.6000000,6.5990000,6.6000000,400
19095_090101_130416,D,20090608,000000,6.6000000,6.9000000,6.0700000,6.6000000,22.600
19095_090101_130416,D,20090610,000000,6.6000000,6.6000000,6.5000000,6.5000000,1.000
19095_090101_130416,D,20090611,000000,6.5010000,6.5010000,6.5010000,6.5010000,100
19095_090101_130416,D,20090615,000000,6.6000000,6.8000000,6.6000000,6.8000000,1.400
19095_090101_130416,D,20090616,000000,6.8000000,7.0000000,6.8000000,7.0000000,47.600
19095_090101_130416,D,20090617,000000,7.0000000,7.0000000,7.0000000,7.0000000,2.600
19095_090101_130416,D,20090618,000000,6.9000000,6.9000000,6.9000000,6.9000000,25.900
19095_090101_130416,D,20090622,000000,6.9500000,6.9500000,6.9500000,6.9500000,1.400
19095_090101_130416,D,20090623,000000,6.9970000,7.0000000,6.9970000,7.0000000,29.900
19095_090101_130416,D,20090624,000000,7.0000000,7.0000000,7.0000000,7.0000000,400
19095_090101_130416,D,20090626,000000,7.0490000,7.0490000,7.0490000,7.0490000,100
19095_090101_130416,D,20090629,000000,6.9000000,6.9000000,6.9000000,6.9000000,72.900
19095_090101_130416,D,20090630,000000,7.0000000,7.0000000,7.0000000,7.0000000,72.800
19095_090101_130416,D,20090701,000000,7.2000000,7.4000000,7.1000000,7.4000000,3.800
19095_090101_130416,D,20090702,000000,7.3020000,7.5000000,7.3000000,7.5000000,3.100
19095_090101_130416,D,20090703,000000,7.4990000,7.5000000,7.4010000,7.4010000,1.600
19095_090101_130416,D,20090708,000000,7.2010000,7.2010000,7.2010000,7.2010000,100
19095_090101_130416,D,20090709,000000,7.2000000,7.5000000,7.2000000,7.5000000,64.200
19095_090101_130416,D,20090710,000000,7.5000000,7.5000000,7.5000000,7.5000000,700
19095_090101_130416,D,20090713,000000,7.0500000,7.1000000,7.0500000,7.1000000,9.300
19095_090101_130416,D,20090714,000000,7.0000000,7.0000000,7.0000000,7.0000000,2.300
19095_090101_130416,D,20090716,000000,7.2000000,7.4500000,7.2000000,7.4500000,100.000
19095_090101_130416,D,20090720,000000,7.1000000,7.1500000,7.1000000,7.1500000,400
19095_090101_130416,D,20090721,000000,7.1020000,7.1020000,7.0000000,7.0000000,56.100
19095_090101_130416,D,20090723,000000,7.3970000,7.3970000,7.3970000,7.3970000,200
19095_090101_130416,D,20090727,000000,7.2500000,7.2500000,7.2200000,7.2200000,76.900
19095_090101_130416,D,20090728,000000,7.2010000,7.2010000,7.2000000,7.2000000,600
19095_090101_130416,D,20090730,000000,6.9060000,7.2000000,6.9010000,7.0000000,47.900
19095_090101_130416,D,20090803,000000,7.0000000,7.0000000,7.0000000,7.0000000,900
19095_090101_130416,D,20090805,000000,7.0000000,7.0000000,7.0000000,7.0000000,300
19095_090101_130416,D,20090806,000000,7.0790000,7.0790000,7.0790000,7.0790000,100
19095_090101_130416,D,20090807,000000,7.0000000,7.0000000,7.0000000,7.0000000,3.000
19095_090101_130416,D,20090814,000000,7.0000000,7.0000000,7.0000000,7.0000000,100
19095_090101_130416,D,20090817,000000,7.1980000,7.2000000,7.1980000,7.2000000,200
19095_090101_130416,D,20090818,000000,7.1480000,7.1480000,6.9500000,6.9500000,2.400
19095_090101_130416,D,20090819,000000,7.0000000,7.0200000,7.0000000,7.0200000,1.500
19095_090101_130416,D,20090821,000000,7.0000000,7.0000000,7.0000000,7.0000000,900
19095_090101_130416,D,20090824,000000,7.1500000,7.1500000,7.0500000,7.0500000,24.600
19095_090101_130416,D,20090825,000000,7.1500000,7.1500000,7.1500000,7.1500000,20.000
19095_090101_130416,D,20090826,000000,7.1000000,7.1000000,7.0500000,7.0500000,13.600
19095_090101_130416,D,20090828,000000,7.0500000,7.0500000,7.0500000,7.0500000,100
19095_090101_130416,D,20090831,000000,7.1400000,7.2000000,7.1400000,7.2000000,500
19095_090101_130416,D,20090901,000000,7.0510000,7.0510000,7.0510000,7.0510000,100
19095_090101_130416,D,20090907,000000,7.0500000,7.0500000,7.0500000,7.0500000,13.400
19095_090101_130416,D,20090908,000000,7.1500000,7.1500000,7.1000000,7.1000000,20.100
19095_090101_130416,D,20090914,000000,7.1000000,7.1000000,7.1000000,7.1000000,1.500
19095_090101_130416,D,20090916,000000,7.1000000,7.1000000,7.1000000,7.1000000,200
19095_090101_130416,D,20090917,000000,7.2000000,7.3000000,7.2000000,7.3000000,5.100
19095_090101_130416,D,20090918,000000,7.2490000,7.2490000,7.1100000,7.1100000,200
19095_090101_130416,D,20090921,000000,7.1000000,7.1000000,7.1000000,7.1000000,600
19095_090101_130416,D,20090922,000000,7.2000000,7.2500000,7.2000000,7.2500000,501.500
19095_090101_130416,D,20090923,000000,7.2030000,7.6000000,7.2000000,7.6000000,513.200
19095_090101_130416,D,20090924,000000,7.4500000,7.6000000,7.4500000,7.6000000,2.100
19095_090101_130416,D,20090925,000000,7.5000000,8.4990000,7.4000000,8.4990000,51.000
19095_090101_130416,D,20090928,000000,8.4000000,9.4990000,8.4000000,9.4990000,39.200
19095_090101_130416,D,20090929,000000,10.7500000,10.7500000,10.7500000,10.7500000,100
19095_090101_130416,D,20091001,000000,10.0020000,10.9990000,10.0010000,10.9950000,5.200
19095_090101_130416,D,20091005,000000,10.9920000,10.9930000,10.2510000,10.2510000,300
19095_090101_130416,D,20091006,000000,10.2500000,11.2440000,10.2500000,11.2440000,1.600
19095_090101_130416,D,20091008,000000,11.1000000,11.1000000,11.1000000,11.1000000,100
19095_090101_130416,D,20091013,000000,11.0000000,11.0000000,11.0000000,11.0000000,100
19095_090101_130416,D,20091014,000000,11.0000000,12.0000000,10.2600000,11.4970000,7.600
19095_090101_130416,D,20091015,000000,11.9970000,11.9970000,11.0000000,11.0000000,900
19095_090101_130416,D,20091016,000000,11.0010000,11.1100000,11.0000000,11.1100000,1.173.500
