<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20895_090101_130416,D,20090111,000000,0.1530000,0.1800000,0.1530000,0.1580000,3.900
20895_090101_130416,D,20090112,000000,0.1600000,0.1900000,0.1600000,0.1900000,3.400
20895_090101_130416,D,20090113,000000,0.1750000,0.2490000,0.1450000,0.1450000,241.100
20895_090101_130416,D,20090114,000000,0.1900000,0.2370000,0.1810000,0.2000000,88.600
20895_090101_130416,D,20090115,000000,0.1740000,0.2400000,0.1740000,0.2400000,400
20895_090101_130416,D,20090116,000000,0.3300000,0.3300000,0.3300000,0.3300000,1.000
20895_090101_130416,D,20090119,000000,0.2400000,0.2460000,0.2000000,0.2460000,115.300
20895_090101_130416,D,20090120,000000,0.3150000,0.3200000,0.2000000,0.2300000,22.600
20895_090101_130416,D,20090121,000000,0.2700000,0.2940000,0.2700000,0.2940000,200
20895_090101_130416,D,20090122,000000,0.2940000,0.2990000,0.2940000,0.2990000,103.600
20895_090101_130416,D,20090123,000000,0.2990000,0.3890000,0.2400000,0.3890000,18.200
20895_090101_130416,D,20090126,000000,0.3100000,0.3780000,0.2550000,0.3690000,56.900
20895_090101_130416,D,20090127,000000,0.3150000,0.4990000,0.3050000,0.4570000,73.600
20895_090101_130416,D,20090128,000000,0.3900000,0.4040000,0.3400000,0.3900000,167.400
20895_090101_130416,D,20090129,000000,0.3900000,0.3980000,0.3500000,0.3900000,117.100
20895_090101_130416,D,20090130,000000,0.3360000,0.3360000,0.3240000,0.3240000,89.100
20895_090101_130416,D,20090202,000000,0.3500000,0.3500000,0.3500000,0.3500000,400
20895_090101_130416,D,20090203,000000,0.2460000,0.3000000,0.2400000,0.3000000,500
20895_090101_130416,D,20090204,000000,0.2630000,0.3170000,0.2600000,0.2610000,35.000
20895_090101_130416,D,20090205,000000,0.3300000,0.3670000,0.3300000,0.3670000,134.500
20895_090101_130416,D,20090206,000000,0.3980000,0.4000000,0.3800000,0.4000000,106.000
20895_090101_130416,D,20090209,000000,0.4190000,0.4190000,0.3600000,0.4100000,12.000
20895_090101_130416,D,20090210,000000,0.3650000,0.4150000,0.3630000,0.4090000,215.100
20895_090101_130416,D,20090213,000000,0.3950000,0.3950000,0.3330000,0.3330000,82.000
20895_090101_130416,D,20090216,000000,0.3370000,0.3370000,0.2900000,0.2910000,419.600
