<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20711_090101_130416,D,20090113,000000,2.000.0000000,2.000.0000000,2.000.0000000,2.000.0000000,10
20711_090101_130416,D,20090119,000000,1.400.0000000,1.400.0000000,1.395.0000000,1.396.0000000,410
20711_090101_130416,D,20090122,000000,1.270.0000000,1.272.0000000,1.270.0000000,1.272.0000000,400
20711_090101_130416,D,20090123,000000,1.145.0000000,1.146.5000000,945.0000000,1.050.0000000,4.150
20711_090101_130416,D,20090126,000000,1.050.0000000,1.100.0000000,1.050.0000000,1.100.0000000,500
20711_090101_130416,D,20090127,000000,1.000.0000000,1.000.0000000,1.000.0000000,1.000.0000000,100
20711_090101_130416,D,20090130,000000,1.000.0000000,1.100.0000000,900.0000000,900.0000000,111
20711_090101_130416,D,20090202,000000,950.0000000,950.0000000,950.0000000,950.0000000,10
20711_090101_130416,D,20090203,000000,900.0000000,900.0000000,900.0000000,900.0000000,10
20711_090101_130416,D,20090204,000000,949.0000000,1.100.0000000,800.0000000,1.100.0000000,638
20711_090101_130416,D,20090205,000000,1.100.0000000,1.199.0000000,1.100.0000000,1.199.0000000,1.102
20711_090101_130416,D,20090206,000000,1.100.0000000,1.200.0000000,955.0100000,1.200.0000000,139
20711_090101_130416,D,20090212,000000,1.100.0000000,1.200.0000000,1.050.0000000,1.200.0000000,500
20711_090101_130416,D,20090216,000000,1.050.0000000,1.300.0000000,1.050.0000000,1.300.0000000,18
20711_090101_130416,D,20090217,000000,951.0000000,1.250.0000000,950.0000000,1.250.0000000,75
20711_090101_130416,D,20090226,000000,1.100.0000000,1.100.0000000,1.075.0000000,1.075.0000000,42
20711_090101_130416,D,20090227,000000,1.075.0000000,1.075.0000000,1.075.0000000,1.075.0000000,5
20711_090101_130416,D,20090304,000000,1.025.0000000,1.150.0000000,950.0000000,1.075.0000000,506
20711_090101_130416,D,20090306,000000,1.025.0000000,1.025.0000000,1.025.0000000,1.025.0000000,1
20711_090101_130416,D,20090313,000000,950.0000000,950.0000000,950.0000000,950.0000000,200
20711_090101_130416,D,20090319,000000,1.150.0000000,1.150.0000000,1.000.0000000,1.000.0000000,3
20711_090101_130416,D,20090320,000000,1.100.0000000,1.100.0000000,1.100.0000000,1.100.0000000,284
