<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
16616_090101_130416,D,20090129,000000,150.0000000,150.0000000,120.0000000,120.0000000,200
16616_090101_130416,D,20090202,000000,150.0000000,150.0000000,150.0000000,150.0000000,100
16616_090101_130416,D,20090204,000000,120.0000000,120.0000000,120.0000000,120.0000000,100
16616_090101_130416,D,20090205,000000,140.0000000,150.0000000,140.0000000,144.3000000,900
16616_090101_130416,D,20090206,000000,140.0000000,140.0000000,120.0000000,140.0000000,700
16616_090101_130416,D,20090209,000000,140.0000000,140.0000000,115.0000000,115.0000000,1.000
16616_090101_130416,D,20090211,000000,144.0000000,144.0000000,144.0000000,144.0000000,100
16616_090101_130416,D,20090212,000000,140.0000000,150.0000000,140.0000000,150.0000000,600
16616_090101_130416,D,20090213,000000,150.0000000,150.0000000,150.0000000,150.0000000,100
16616_090101_130416,D,20090216,000000,135.0000000,135.0000000,120.0000000,125.0000000,600
16616_090101_130416,D,20090217,000000,126.0000000,126.0000000,126.0000000,126.0000000,100
16616_090101_130416,D,20090303,000000,141.0000000,150.0000000,141.0000000,150.0000000,200
16616_090101_130416,D,20090306,000000,150.0000000,150.0000000,150.0000000,150.0000000,500
16616_090101_130416,D,20090310,000000,156.0000000,156.0000000,156.0000000,156.0000000,100
16616_090101_130416,D,20090316,000000,160.0000000,160.0000000,160.0000000,160.0000000,300
16616_090101_130416,D,20090317,000000,165.0000000,165.0000000,165.0000000,165.0000000,100
16616_090101_130416,D,20090323,000000,166.0000000,166.0000000,166.0000000,166.0000000,100
16616_090101_130416,D,20090324,000000,150.0000000,155.0000000,150.0000000,155.0000000,400
16616_090101_130416,D,20090325,000000,160.0000000,160.0000000,160.0000000,160.0000000,1.700
16616_090101_130416,D,20090326,000000,160.0000000,160.0000000,160.0000000,160.0000000,100
16616_090101_130416,D,20090403,000000,160.0000000,160.0000000,160.0000000,160.0000000,100
16616_090101_130416,D,20090406,000000,162.0100000,162.0100000,162.0000000,162.0000000,500
16616_090101_130416,D,20090408,000000,160.0100000,160.0100000,160.0100000,160.0100000,100
16616_090101_130416,D,20090410,000000,160.0000000,160.0000000,150.0000000,150.0000000,12.800
