<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20235_090101_130416,D,20090111,000000,0.4000000,0.4190000,0.3950000,0.4190000,69.200
20235_090101_130416,D,20090112,000000,0.3990000,0.4290000,0.3700000,0.4280000,1.180.000
20235_090101_130416,D,20090113,000000,0.4200000,0.4200000,0.3870000,0.3870000,46.200
20235_090101_130416,D,20090114,000000,0.4000000,0.4050000,0.3880000,0.3890000,241.500
20235_090101_130416,D,20090115,000000,0.4180000,0.4180000,0.3820000,0.3820000,31.600
20235_090101_130416,D,20090116,000000,0.4110000,0.4400000,0.3910000,0.4000000,1.406.400
20235_090101_130416,D,20090119,000000,0.4000000,0.4100000,0.3700000,0.3750000,2.124.000
20235_090101_130416,D,20090120,000000,0.3720000,0.3900000,0.3500000,0.3710000,2.210.100
20235_090101_130416,D,20090121,000000,0.4050000,0.4050000,0.3700000,0.3800000,2.840.600
20235_090101_130416,D,20090122,000000,0.4000000,0.4000000,0.3720000,0.3740000,4.046.900
20235_090101_130416,D,20090123,000000,0.4000000,0.4000000,0.3700000,0.3800000,4.339.200
20235_090101_130416,D,20090126,000000,0.3990000,0.4000000,0.3570000,0.3990000,29.100
20235_090101_130416,D,20090127,000000,0.3990000,0.3990000,0.3690000,0.3700000,5.143.500
20235_090101_130416,D,20090128,000000,0.3800000,0.3800000,0.3530000,0.3790000,21.700
20235_090101_130416,D,20090129,000000,0.3900000,0.3900000,0.3620000,0.3650000,800
20235_090101_130416,D,20090130,000000,0.3970000,0.3990000,0.3580000,0.3940000,19.200
20235_090101_130416,D,20090202,000000,0.3630000,0.3880000,0.3630000,0.3700000,1.428.000
20235_090101_130416,D,20090203,000000,0.3990000,0.3990000,0.3940000,0.3950000,600
20235_090101_130416,D,20090204,000000,0.3950000,0.3950000,0.3910000,0.3910000,13.500
20235_090101_130416,D,20090205,000000,0.3800000,0.3800000,0.3800000,0.3800000,109.600
20235_090101_130416,D,20090206,000000,0.3810000,0.4100000,0.3800000,0.4100000,1.712.800
20235_090101_130416,D,20090209,000000,0.4000000,0.4400000,0.4000000,0.4100000,7.433.100
20235_090101_130416,D,20090210,000000,0.4160000,0.4160000,0.4100000,0.4100000,1.039.800
20235_090101_130416,D,20090211,000000,0.4250000,0.4380000,0.4000000,0.4200000,1.848.000
20235_090101_130416,D,20090212,000000,0.4210000,0.4250000,0.4200000,0.4200000,71.050.700
20235_090101_130416,D,20090213,000000,0.4020000,0.4310000,0.4020000,0.4200000,25.700
20235_090101_130416,D,20090216,000000,0.4320000,0.4420000,0.3820000,0.4040000,1.268.500
20235_090101_130416,D,20090217,000000,0.3810000,0.3990000,0.3800000,0.3990000,1.426.700
20235_090101_130416,D,20090218,000000,0.4110000,0.4130000,0.3820000,0.3840000,7.367.000
20235_090101_130416,D,20090219,000000,0.4050000,0.4400000,0.4050000,0.4050000,2.023.300
20235_090101_130416,D,20090220,000000,0.4190000,0.4200000,0.4060000,0.4190000,2.700.300
20235_090101_130416,D,20090224,000000,0.4370000,0.4370000,0.4060000,0.4190000,14.524.300
20235_090101_130416,D,20090225,000000,0.4390000,0.4390000,0.4070000,0.4070000,623.000
