<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
15522_090101_130416,D,20090111,000000,2.2510000,2.6800000,2.2500000,2.6790000,35.700
15522_090101_130416,D,20090112,000000,2.6000000,2.8000000,2.5000000,2.7980000,48.700
15522_090101_130416,D,20090113,000000,2.5720000,2.9000000,2.5720000,2.8900000,43.700
15522_090101_130416,D,20090114,000000,2.8900000,3.0000000,2.6780000,2.9000000,74.400
15522_090101_130416,D,20090115,000000,2.7250000,2.9000000,2.5000000,2.7500000,57.100
15522_090101_130416,D,20090116,000000,2.8000000,3.1500000,2.6650000,2.9000000,183.200
15522_090101_130416,D,20090119,000000,2.9000000,3.0000000,2.8700000,2.9770000,63.600
15522_090101_130416,D,20090120,000000,2.5700000,2.9400000,2.5700000,2.9400000,31.200
15522_090101_130416,D,20090121,000000,2.7030000,2.9000000,2.7030000,2.8000000,21.500
15522_090101_130416,D,20090122,000000,2.8000000,3.0400000,2.8000000,2.8000000,56.100
15522_090101_130416,D,20090123,000000,2.9000000,3.0390000,2.2500000,2.3010000,122.500
15522_090101_130416,D,20090126,000000,2.7100000,2.8000000,2.5560000,2.6100000,236.400
15522_090101_130416,D,20090127,000000,2.7400000,2.7490000,2.5000000,2.5990000,37.300
15522_090101_130416,D,20090128,000000,2.6500000,2.8000000,2.5510000,2.5710000,163.700
15522_090101_130416,D,20090129,000000,2.6510000,2.7500000,2.6000000,2.6500000,33.100
15522_090101_130416,D,20090130,000000,2.6790000,2.9000000,2.6790000,2.8500000,101.300
15522_090101_130416,D,20090202,000000,2.7000000,2.7000000,2.6500000,2.6500000,700
15522_090101_130416,D,20090203,000000,2.7000000,2.8000000,2.6500000,2.6500000,9.000
15522_090101_130416,D,20090204,000000,2.6500000,2.9010000,2.5150000,2.7000000,18.900
15522_090101_130416,D,20090205,000000,2.7000000,2.7440000,2.5990000,2.6010000,129.500
15522_090101_130416,D,20090206,000000,2.6520000,2.7400000,2.6000000,2.6510000,33.800
15522_090101_130416,D,20090209,000000,2.6500000,2.8000000,2.6500000,2.6630000,234.000
15522_090101_130416,D,20090210,000000,2.6550000,2.8000000,2.6500000,2.7500000,16.200
15522_090101_130416,D,20090211,000000,2.7480000,2.8000000,2.7000000,2.8000000,136.900
15522_090101_130416,D,20090212,000000,2.8000000,2.8030000,2.7060000,2.7730000,5.300
15522_090101_130416,D,20090213,000000,2.7050000,2.7860000,2.6990000,2.7830000,2.100
15522_090101_130416,D,20090216,000000,2.8390000,2.8400000,2.7360000,2.8190000,1.400
15522_090101_130416,D,20090217,000000,2.8450000,2.8450000,2.5520000,2.6700000,72.500
15522_090101_130416,D,20090218,000000,2.6400000,2.7980000,2.6110000,2.7960000,34.500
15522_090101_130416,D,20090219,000000,2.7970000,2.7970000,2.7500000,2.7500000,1.200
15522_090101_130416,D,20090220,000000,2.6990000,2.6990000,2.6990000,2.6990000,100
15522_090101_130416,D,20090224,000000,2.6990000,2.6990000,2.6990000,2.6990000,200
15522_090101_130416,D,20090225,000000,2.7600000,2.8000000,2.7450000,2.7460000,110.100
15522_090101_130416,D,20090226,000000,2.7000000,2.7000000,2.6500000,2.7000000,21.300
15522_090101_130416,D,20090227,000000,2.7000000,2.7000000,2.6100000,2.6300000,1.600
15522_090101_130416,D,20090302,000000,2.6000000,2.6790000,2.4310000,2.6790000,102.500
15522_090101_130416,D,20090303,000000,2.5500000,2.6800000,2.5500000,2.6800000,9.700
15522_090101_130416,D,20090304,000000,2.6000000,2.7000000,2.5710000,2.6200000,40.200
15522_090101_130416,D,20090305,000000,2.6990000,2.6990000,2.5870000,2.6700000,8.700
15522_090101_130416,D,20090306,000000,2.8160000,2.8160000,2.5820000,2.6500000,20.700
15522_090101_130416,D,20090310,000000,2.6900000,2.8200000,2.6300000,2.7890000,96.600
15522_090101_130416,D,20090311,000000,2.7990000,2.7990000,2.6570000,2.6590000,3.100
15522_090101_130416,D,20090312,000000,2.7990000,3.3120000,2.7010000,2.7200000,61.700
15522_090101_130416,D,20090313,000000,2.9890000,2.9890000,2.7700000,2.9560000,3.700
15522_090101_130416,D,20090316,000000,2.7230000,2.9300000,2.7040000,2.9300000,13.400
15522_090101_130416,D,20090317,000000,2.9000000,2.9270000,2.7070000,2.9270000,2.500
15522_090101_130416,D,20090318,000000,2.9200000,2.9200000,2.7200000,2.7500000,2.700
15522_090101_130416,D,20090319,000000,2.6960000,2.7400000,2.6440000,2.7000000,46.500
15522_090101_130416,D,20090320,000000,2.6910000,2.8900000,2.6440000,2.7070000,45.300
15522_090101_130416,D,20090323,000000,2.8800000,2.9500000,2.7000000,2.9490000,193.500
15522_090101_130416,D,20090324,000000,2.9500000,2.9500000,2.7440000,2.8960000,30.200
15522_090101_130416,D,20090325,000000,2.7000000,2.8970000,2.7000000,2.7500000,58.900
15522_090101_130416,D,20090326,000000,2.7660000,2.8930000,2.7660000,2.8930000,60.300
15522_090101_130416,D,20090327,000000,2.9000000,3.3000000,2.8400000,3.1090000,594.700
15522_090101_130416,D,20090330,000000,3.0500000,3.2170000,2.9000000,2.9800000,54.000
15522_090101_130416,D,20090331,000000,3.0190000,3.0300000,2.8550000,2.9000000,43.900
15522_090101_130416,D,20090401,000000,2.9590000,3.0000000,2.8010000,3.0000000,57.900
15522_090101_130416,D,20090402,000000,3.0400000,3.1000000,3.0000000,3.0940000,82.900
15522_090101_130416,D,20090403,000000,3.0110000,3.1340000,3.0000000,3.0600000,212.800
15522_090101_130416,D,20090406,000000,3.1010000,3.2000000,3.0510000,3.1000000,220.100
15522_090101_130416,D,20090407,000000,3.1500000,3.3000000,3.0200000,3.2850000,183.200
15522_090101_130416,D,20090408,000000,3.2490000,3.3500000,3.1700000,3.3300000,175.400
15522_090101_130416,D,20090409,000000,3.3500000,3.4490000,3.2000000,3.4310000,195.700
15522_090101_130416,D,20090410,000000,3.3140000,3.4420000,3.2220000,3.3560000,539.700
15522_090101_130416,D,20090413,000000,3.2500000,3.4400000,3.2280000,3.3400000,177.200
15522_090101_130416,D,20090414,000000,3.4000000,3.5000000,3.3060000,3.4980000,417.200
15522_090101_130416,D,20090415,000000,3.3260000,3.7000000,3.3210000,3.4440000,619.200
15522_090101_130416,D,20090416,000000,3.4900000,3.6940000,3.4000000,3.6370000,296.900
15522_090101_130416,D,20090417,000000,3.7000000,3.8000000,3.6110000,3.8000000,392.400
15522_090101_130416,D,20090420,000000,3.7990000,3.8000000,3.5530000,3.7100000,521.700
15522_090101_130416,D,20090421,000000,3.6900000,4.2500000,3.6540000,4.2500000,1.225.600
15522_090101_130416,D,20090422,000000,4.3800000,4.6990000,4.2330000,4.5000000,1.394.900
15522_090101_130416,D,20090423,000000,4.5350000,4.5350000,4.3000000,4.4000000,80.300
15522_090101_130416,D,20090424,000000,4.4100000,4.4200000,4.2500000,4.4000000,12.900
15522_090101_130416,D,20090427,000000,4.5000000,4.5000000,3.8180000,4.1000000,37.200
15522_090101_130416,D,20090428,000000,3.8120000,4.1620000,3.7100000,3.9800000,176.500
15522_090101_130416,D,20090429,000000,4.0400000,4.1500000,4.0000000,4.1500000,98.300
15522_090101_130416,D,20090430,000000,4.1400000,4.5000000,4.0300000,4.4500000,382.300
15522_090101_130416,D,20090504,000000,4.3550000,5.4500000,4.3550000,5.0000000,448.800
15522_090101_130416,D,20090505,000000,5.0000000,5.2400000,4.8550000,4.8550000,231.100
15522_090101_130416,D,20090506,000000,5.0000000,5.1000000,4.8010000,5.1000000,250.200
15522_090101_130416,D,20090507,000000,5.1500000,5.3500000,5.0000000,5.0030000,307.900
15522_090101_130416,D,20090508,000000,5.0030000,5.0810000,4.9000000,5.0000000,91.700
15522_090101_130416,D,20090512,000000,5.0000000,5.0200000,4.8000000,5.0000000,213.600
15522_090101_130416,D,20090513,000000,5.0100000,5.1000000,4.3700000,4.8080000,335.800
15522_090101_130416,D,20090514,000000,4.9000000,4.9000000,4.6600000,4.8650000,16.300
15522_090101_130416,D,20090515,000000,4.6730000,4.8100000,4.5000000,4.8000000,399.100
15522_090101_130416,D,20090518,000000,4.8100000,5.0000000,4.6000000,4.9000000,1.764.800
15522_090101_130416,D,20090519,000000,4.9500000,5.0400000,4.8400000,4.8400000,445.500
15522_090101_130416,D,20090520,000000,4.8000000,4.8500000,4.7520000,4.8400000,44.800
15522_090101_130416,D,20090521,000000,4.7660000,5.4300000,4.7660000,5.1000000,568.400
15522_090101_130416,D,20090522,000000,5.1000000,5.2500000,5.0070000,5.0510000,12.900
15522_090101_130416,D,20090525,000000,4.9000000,6.3000000,4.9000000,6.0000000,2.235.900
15522_090101_130416,D,20090526,000000,6.0000000,6.6000000,5.7320000,6.5000000,2.402.200
15522_090101_130416,D,20090527,000000,6.8300000,6.8300000,5.7200000,6.3100000,126.800
15522_090101_130416,D,20090528,000000,5.9350000,6.1500000,5.8230000,5.9020000,85.000
15522_090101_130416,D,20090529,000000,6.1800000,6.7800000,5.9000000,5.9200000,456.200
15522_090101_130416,D,20090601,000000,6.2800000,6.5980000,5.9510000,6.2160000,138.400
15522_090101_130416,D,20090602,000000,6.4800000,6.4800000,6.0010000,6.1110000,167.000
15522_090101_130416,D,20090603,000000,6.2500000,6.2500000,5.9500000,6.0000000,94.800
15522_090101_130416,D,20090604,000000,6.0000000,6.0000000,5.8500000,6.0000000,97.200
15522_090101_130416,D,20090605,000000,6.0000000,6.1470000,5.9500000,6.1460000,88.800
15522_090101_130416,D,20090608,000000,6.3000000,6.3000000,5.7840000,6.0990000,105.300
15522_090101_130416,D,20090609,000000,6.2900000,6.2900000,5.8550000,5.9000000,29.200
15522_090101_130416,D,20090610,000000,6.1900000,6.5000000,6.0000000,6.1430000,56.900
15522_090101_130416,D,20090611,000000,6.2900000,7.3800000,6.2600000,6.8360000,1.409.800
15522_090101_130416,D,20090615,000000,6.7000000,6.9950000,6.4000000,6.5120000,1.293.100
15522_090101_130416,D,20090616,000000,6.3030000,6.4650000,6.2880000,6.3980000,68.000
15522_090101_130416,D,20090617,000000,6.4200000,6.4600000,5.9970000,6.2500000,114.500
15522_090101_130416,D,20090618,000000,6.2500000,6.2500000,5.7000000,5.9950000,103.600
15522_090101_130416,D,20090619,000000,5.7140000,6.1000000,5.7130000,5.9750000,35.600
15522_090101_130416,D,20090622,000000,6.3100000,6.4480000,5.6100000,5.8480000,48.900
15522_090101_130416,D,20090623,000000,5.4020000,5.8000000,5.4020000,5.8000000,76.100
15522_090101_130416,D,20090624,000000,5.6040000,6.1490000,5.6040000,5.9500000,6.800
15522_090101_130416,D,20090625,000000,5.8000000,6.0400000,5.6500000,6.0400000,9.000
15522_090101_130416,D,20090626,000000,6.0010000,6.1450000,5.7120000,6.1400000,22.300
15522_090101_130416,D,20090629,000000,6.1100000,6.1400000,6.0000000,6.1400000,8.200
15522_090101_130416,D,20090630,000000,6.1000000,6.1000000,5.8930000,6.0100000,2.200
15522_090101_130416,D,20090701,000000,5.8200000,6.1000000,5.7220000,6.0000000,35.300
15522_090101_130416,D,20090702,000000,6.1100000,6.1400000,5.9000000,5.9900000,5.900
15522_090101_130416,D,20090703,000000,6.0880000,6.0880000,5.3020000,5.7480000,175.000
15522_090101_130416,D,20090706,000000,5.7440000,5.7500000,5.3200000,5.4780000,76.300
15522_090101_130416,D,20090707,000000,5.6400000,5.7290000,5.4240000,5.7290000,29.700
15522_090101_130416,D,20090708,000000,5.6550000,5.6550000,5.1000000,5.6390000,19.200
15522_090101_130416,D,20090709,000000,5.6900000,5.7200000,5.2720000,5.6300000,19.700
15522_090101_130416,D,20090710,000000,5.4020000,5.5850000,5.2490000,5.5000000,21.400
15522_090101_130416,D,20090713,000000,5.3100000,5.3100000,4.9440000,5.1900000,69.400
15522_090101_130416,D,20090714,000000,5.2950000,5.5250000,5.0000000,5.3490000,28.400
15522_090101_130416,D,20090715,000000,5.4700000,5.4980000,5.2620000,5.4980000,5.200
15522_090101_130416,D,20090716,000000,5.5500000,5.8000000,5.0800000,5.4500000,77.300
15522_090101_130416,D,20090717,000000,5.4000000,5.6560000,5.2100000,5.3500000,22.300
15522_090101_130416,D,20090720,000000,5.4990000,5.5000000,5.4000000,5.4990000,10.600
15522_090101_130416,D,20090721,000000,5.5800000,5.5900000,5.1500000,5.3000000,21.200
15522_090101_130416,D,20090722,000000,5.5600000,5.5900000,5.3000000,5.3000000,9.900
15522_090101_130416,D,20090723,000000,5.3200000,5.3500000,5.1500000,5.3120000,51.500
15522_090101_130416,D,20090724,000000,5.4700000,5.5000000,5.3150000,5.4210000,22.300
